id,title,link,year,duration,rating_mpa,rating_imdb,vote,budget,gross_world_wide,gross_us_canada,gross_opening_weekend,director,writer,star,genre,country_origin,filming_location,production_company,language,win,nomination,oscar
tt0107692,Ninja Scroll,https://www.imdb.com/title/tt0107692,1993,1h 34m,Not Rated,7.8,42000,,1073,,,Yoshiaki Kawajiri,Yoshiaki Kawajiri,"Kichi Yamadera, Emi Shinohara, Takeshi Aono","Adult Animation, Anime, Dark Fantasy, Samurai, Seinen, Action, Adventure, Animation, Fantasy, Thriller",Japan,,"Victor Company of Japan JVC, Toho, Movic",Japanese,0,0,0
tt0107664,Necronomicon: Book of Dead,https://www.imdb.com/title/tt0107664,1993,1h 36m,R,5.8,72000,4000000,,,,"Christophe Gans, Shsuke Kaneko, Brian Yuzna","Brent Friedman, Christophe Gans, Kazunori It","Jeffrey Combs, Tony Azito, Juan Fernndez",Horror,"France, Japan, United States","Angeles Abbey Memorial Park  1515 E Compton Blvd, Compton, California, USA","DavisFilms, Pioneer LDC, Ozla Productions",English,0,3,0
tt0115819,Cannibal! The Musical,https://www.imdb.com/title/tt0115819,1993,1h 35m,R,6.9,13000,125000,,,,Trey Parker,"Trey Parker, Matt Stone","Trey Parker, Dian Bachar, Stephen Blackpool","Dark Comedy, Parody, Comedy, Horror, Musical, Thriller, Western",United States,"Black Canyon of the Gunnison National Park, Colorado, USA","Avenging Conscience, Cannibal Films Ltd","English, Japanese",0,0,0
tt0105515,Tadipaar,https://www.imdb.com/title/tt0105515,1993,2h 14m,Not Rated,4.9,266,,,,,Mahesh Bhatt,Robin Bhatt,"Mithun Chakraborty, Pooja Bhatt, Anupam Kher","Action, Drama",India,,NH Studioz,Hindi,0,0,0
tt23111578,Bedtime Stories,https://www.imdb.com/title/tt23111578,1993,1h 21m,,7.1,17,,,,,Ernest G Sauer,"Gary P Conner, Mike MacDonald","Marilyn Chambers, Brian S Carpenter, Camille Grammer",Drama,United States,,Private Screenings,English,0,0,0
tt0107444,Lotta 2 - Lotta flyttar hemifrån,https://www.imdb.com/title/tt0107444,1993,1h 23m,,5.9,939,,,,,Johanna Hald,"Astrid Lindgren, Johanna Hald","Grete Havneskld, Linn Gloppestad, Martin Andersson","Comedy, Family",Sweden,"Astrid Lindgrens vrld, Vimmerby, Kalmar ln, Sweden","Svensk Filmindustri SF, Astrid Lindgrens Vrld, SVT Drama",Swedish,0,0,0
tt0106389,Berlin in Berlin,https://www.imdb.com/title/tt0106389,1993,1h 39m,,5.5,15000,,,,,Sinan etin,"Sinan etin, mit nal","Hlya Avsar, Cem zer, Armin Block",Drama,"Turkey, Germany","Berlin, Germany",Plato Film Production,"Turkish, German",0,2,0
tt0107157,The Puppetmaster,https://www.imdb.com/title/tt0107157,1993,2h 22m,,7.1,21000,,,,,HsiaoHsien Hou,"Tienwen Chu, TienLu Li, NienJen Wu","TienLu Li, Giong Lim, KueiChung Cheng","Biography, Drama, War",Taiwan,Taiwan,"Era Film Company, Huanle Wuxian Youxian Gongsi","Mandarin, Min Nan, Japanese",0,4,0
tt2231461,Rampage,https://www.imdb.com/title/tt2231461,2018,1h 47m,PG-13,6.1,191000,120000000,428128399,101028233,35753093,Brad Peyton,"Ryan Engle, Carlton Cuse, Ryan J Condal","Dwayne Johnson, Naomie Harris, Malin Akerman","Jungle Adventure, Kaiju, Action, Adventure, SciFi",United States,"Chicago, Illinois, USA","New Line Cinema, ASAP Entertainment, Wrigley Pictures","English, American Sign Language",0,0,0
tt6435258,Bethany Hamilton: Unstoppable,https://www.imdb.com/title/tt6435258,2018,1h 40m,PG,7.4,823,,657847,590671,241740,Aaron Lieber,"Aaron Lieber, Carol Martori","Alana Blanchard, Adam Dirks, Tobias Dirks","Extreme Sport, Sports Documentary, Water Sport, Documentary, Sport",United States,,,English,0,2,0
tt5268348,Generation Wealth,https://www.imdb.com/title/tt5268348,2018,1h 45m,R,6.6,57000,,287709,237709,35834,Lauren Greenfield,Lauren Greenfield,"Lauren Greenfield, Bret Easton Ellis, Paris Cronin",Documentary,United States,,"Evergreen Pictures, Artemis Rising Foundation, Candescent Films",English,0,0,0
tt8489090,Lobster Cop,https://www.imdb.com/title/tt8489090,2018,1h 34m,,5.1,223,,10373129,85693,35015,Xinyun Li,"Jiuwei Fan, Xun Lu","Qianyuan Wang, Shanshan Yuan, Hua Liu","Comedy, Crime",China,,"Add Star International Film Culture Medial BEIJING, Bigcat Films, Wanda Media Co",Mandarin,0,0,0
tt8269552,3 Faces,https://www.imdb.com/title/tt8269552,2018,1h 40m,,7,5000,,2191516,72324,7065,Jafar Panahi,"Jafar Panahi, Nader Saeivar","Behnaz Jafari, Jafar Panahi, Marziyeh Rezaei",Drama,"Iran, United States","Miyaneh County, East Azerbaijan Province, Iran","Jafar Panahi Film Productions, Kino Lorber","Persian, Azerbaijani, Turkish",0,9,0
tt0212346,Miss Congeniality,https://www.imdb.com/title/tt0212346,2000,1h 49m,PG-13,6.3,237000,45000000,212742720,106807667,10046534,Donald Petrie,"Marc Lawrence, Katie Ford, Caryn Lucas","Sandra Bullock, Michael Caine, Benjamin Bratt","HighConcept Comedy, Action, Comedy, Crime, Romance",United States,"Arneson River Theater, San Antonio, Texas, USA","Castle Rock Entertainment, Village Roadshow Pictures, NPV Entertainment","English, Russian, Hawaiian",0,8,0
tt0163983,Bless the Child,https://www.imdb.com/title/tt0163983,2000,1h 47m,R,5.1,16000,65000000,40443010,29381494,9413684,Chuck Russell,"Cathy Cash Spellman, Thomas Rickman, Clifford Green","Kim Basinger, Jimmy Smits, Rufus Sewell","Supernatural Horror, Crime, Drama, Horror, Thriller","United States, Germany, Canada","Sarnia, Ontario, Canada","Paramount Pictures, Icon Entertainment International, Munich Film Partners  Company MFP BTC Productions",English,0,6,0
tt0192255,The Little Vampire,https://www.imdb.com/title/tt0192255,2000,1h 35m,PG,5.8,12000,35000000,27965865,13572400,5719627,Uli Edel,"Angela SommerBodenburg, Karey Kirkpatrick, Larry Wilson","Jonathan Lipnicki, Rollo Weeks, Richard E Grant","Adventure, Comedy, Family, Fantasy","Germany, Netherlands, United States","Dunimarle Castle, Balgownie West, Culross, Dunfermline, Fife, Scotland, UK","Avrora Media, Comet Film Produktion GmbH, Cometstone Pictures",English,0,3,0
tt0156323,Screwed,https://www.imdb.com/title/tt0156323,2000,1h 21m,PG-13,5.7,97000,10000000,7201701,7027345,3342085,"Scott Alexander, Larry Karaszewski","Scott Alexander, Larry Karaszewski","Norm MacDonald, Dave Chappelle, Elaine Stritch","Slapstick, Comedy, Crime","United States, Canada","Vancouver, British Columbia, Canada","Universal Pictures, Robert Simonds Productions",English,0,0,0
tt0206917,The Man Who Cried,https://www.imdb.com/title/tt0206917,2000,1h 40m,R,6.1,17000,,1322763,747092,93455,Sally Potter,"Sally Potter, Walter Donohue","Christina Ricci, Cate Blanchett, Oleg Yankovskiy","Drama, Music, Romance, War","United Kingdom, France","Paris, France","Canal, Universal Pictures, Adventure Pictures","English, Yiddish, Russian, French, Italian, Romany, Romanian",0,3,0
tt0268696,Time of Favor,https://www.imdb.com/title/tt0268696,2000,1h 42m,Not Rated,6.7,577,,137340,137340,19473,Joseph Cedar,Joseph Cedar,"Aki Avni, Tinkerbell, Idan Alterman",Drama,Israel,,"Cinema Factory Production Ltd, Israel Film Fund, Yes Productions",Hebrew,0,7,0
tt0285896,Phantom Love,https://www.imdb.com/title/tt0285896,2000,1h 24m,R,4.5,231,,,,,Madison Monroe,Louise Monclair,"Griffin Drew, Michelle von Flotow, Jesse Johnson",Drama,United States,,"Surrender Cinema, Twilight Movies",English,0,0,0
tt0238660,There's Only One Jimmy Grimble,https://www.imdb.com/title/tt0238660,2000,1h 46m,,6.6,42000,,,,,John Hay,"Rik Carmichael, John Hay, Simon Mayle","Lewis McKenzie, Jane Lapotaire, Gina McKee","Comedy, Drama, Sport","United Kingdom, France","Maine Road Football Stadium, Moss Side, Manchester, Greater Manchester, England, UK","Impact Film  TV, Arts Council of England, Canal",English,0,0,0
tt0109831,Four Weddings and a Funeral,https://www.imdb.com/title/tt0109831,1994,1h 57m,R,7.1,171000,4400000,245700832,52700832,138486,Mike Newell,Richard Curtis,"Hugh Grant, Andie MacDowell, James Fleet","Dark Comedy, Romantic Comedy, Satire, Comedy, Drama, Romance",United Kingdom,"St Clements, West Thurrock, Essex, England, UK","PolyGram Filmed Entertainment, Channel Four Films, Working Title Films","English, British Sign Language",0,27,2
tt0110442,Major League II,https://www.imdb.com/title/tt0110442,1994,1h 45m,PG,5.6,29000,25000000,30626182,30626182,7040777,David S Ward,"David S Ward, RJ Stewart, Tom S Parker","Charlie Sheen, Tom Berenger, Corbin Bernsen","Baseball, Slapstick, Comedy, Sport",United States,"Harrisburg, Pennsylvania, USA","Morgan Creek Productions, Morgan Creek Entertainment",English,0,0,0
tt0109129,Angie,https://www.imdb.com/title/tt0109129,1994,1h 47m,R,5.5,24000,,9398308,9398308,2779640,Martha Coolidge,"Avra Wing, Todd Graff","Geena Davis, Stephen Rea, James Gandolfini","Comedy, Drama, Romance",United States,"Bensonhurst, Brooklyn, New York City, New York, USA","Hollywood Pictures, Caravan Pictures, Morra, Brezner, Steinberg and Tenenbaum Entertainment MBST",English,0,0,0
tt0110944,Rapa Nui,https://www.imdb.com/title/tt0110944,1994,1h 47m,R,6.4,55000,20000000,305070,305070,,Kevin Reynolds,"Kevin Reynolds, Tim Rose Price","Jason Scott Lee, Esai Morales, Sandrine Holt","Action, Adventure, Drama, History, Romance",United States,"Easter Island, Chile","Majestic Films International, Newcomm, RCS",English,0,0,0
tt0110259,Bulletproof Heart,https://www.imdb.com/title/tt0110259,1994,1h 35m,R,5.9,792,,297415,297415,3406,Mark Malone,"Gordon Melbourne, Mark Malone","Anthony LaPaglia, Mimi Rogers, Matt Craven","Crime, Drama, Romance, Thriller","United Kingdom, Canada, United States","Vancouver, British Columbia, Canada","Keystone Film Company II, Republic Pictures II, Silver Mountain Productions Inc",English,0,0,0
tt0111102,Second Best,https://www.imdb.com/title/tt0111102,1994,1h 45m,PG-13,6.8,2000,,86115,86115,19190,Chris Menges,David Cook,"William Hurt, Nathan Yapp, Keith Allen",Drama,"United Kingdom, United States","Knighton, Powys, Wales, UK","Alcor Films, Fron Film Production, New Regency Productions",English,0,2,0
tt0110168,My Summer Story,https://www.imdb.com/title/tt0110168,1994,1h 25m,PG,5.6,19000,15000000,70936,70936,,Bob Clark,"Jean Shepherd, Leigh Brown, Bob Clark","Charles Grodin, Kieran Culkin, Mary Steenburgen","Comedy, Family",United States,"3159 W 11th Street, Cleveland, Ohio, USA",MetroGoldwynMayer MGM,English,0,0,0
tt0110374,Loaded,https://www.imdb.com/title/tt0110374,1994,1h 36m,R,4.5,585,,44231,44231,12071,Anna Campion,Anna Campion,"Oliver Milburn, Dearbhla Molloy, Danny Cunningham","Dark Comedy, Drama, Mystery, Thriller","New Zealand, United Kingdom","London, England, UK","British Film Institute BFI, British Screen Productions, Geiendrfer Film und Fernsehproduktion GFF",English,0,0,0
tt0109702,Cold Water,https://www.imdb.com/title/tt0109702,1994,1h 35m,Not Rated,7,23000,,30209,30209,5110,Olivier Assayas,Olivier Assayas,"Virginie Ledoyen, Cyprien Fouquet, Lszl Szab","ComingofAge, Period Drama, Teen Drama, Drama",France,,"Ima Films, La SeptArte, SFP Production","French, Hungarian, English",0,2,0
tt0111573,The Voyeur,https://www.imdb.com/title/tt0111573,1994,1h 38m,Not Rated,5.5,41000,2700000,,,,Tinto Brass,"Tinto Brass, Alberto Moravia","Katarina Vasilissa, Francesco Casale, Cristina Garavaglia","Steamy Romance, Drama, Romance",Italy,,"Rodeo Drive, Erre Cinematografica II","English, Italian",0,0,0
tt0111181,Sicario,https://www.imdb.com/title/tt0111181,1994,1h 47m,R,6.2,502,,,,,Joseph Novoa,David Surez,"Laureano Olivarez, Herman Gil, Nstor Tern",Drama,Venezuela,"Caracas, Venezuela","Credesca, Joel Films, Tango Bravo Producciones",Spanish,0,3,0
tt0110948,Raw Justice,https://www.imdb.com/title/tt0110948,1994,1h 32m,R,4.2,15000,,,,,David A Prior,David A Prior,"David Keith, Robert Hays, Pamela Anderson","Action, Thriller",United States,"Pensacola, Florida, USA",West Side Studios,English,0,0,0
tt0110470,Maries Lied,https://www.imdb.com/title/tt0110470,1994,1h 30m,,6.5,100,,,,,Niko von Glasow,Niko von Glasow,"Sylvie Testud, Bastian Trost, Veronica Quilligan","Drama, History",Germany,,Palladio Film,German,0,2,0
tt0113590,Il labirinto dei sensi,https://www.imdb.com/title/tt0113590,1994,1h 26m,R,4.9,118,,,,,Joe DAmato,Leslie Wong,"Monica Carpanese, Steven Rogers, Lora Luna",Drama,Italy,,Variety Communications,Italian,0,0,0
tt0109195,Back in Action,https://www.imdb.com/title/tt0109195,1994,1h 33m,R,5.4,847,,,,,"Steve DiMarco, Paul Ziller",Karl Schiffman,"Billy Blanks, Roddy Piper, Bobbie Phillips","Action, Crime, Drama, Thriller",Canada,"Toronto, Ontario, Canada","Performance Pictures Inc, ShapiroGlickenhaus Entertainment",English,0,0,0
tt0111793,Yeh Dillagi,https://www.imdb.com/title/tt0111793,1994,2h 35m,Not Rated,5.9,48000,,,,,Naresh Malhotra,"Sachin Bhowmick, Javed Siddiqui","Kajol, Akshay Kumar, Saif Ali Khan","Comedy, Drama, Musical, Romance",India,"Film City, Goregaon, Mumbai, Maharashtra, India","Aditya Films, Yash Raj Films",Hindi,0,5,0
tt0110530,Mirror Mirror 2: Raven Dance,https://www.imdb.com/title/tt0110530,1994,1h 31m,Not Rated,3.7,587,,,,,Jimmy Lifton,"Jimmy Lifton, Virginia Perfili, Gina Cascone","Tracy Wells, Roddy McDowall, Sally Kellerman",Horror,United States,"Alverno High School  200 North Michillinda Avenue, Sierra Madre, California, USA",Orphan Eyes,English,0,0,0
tt0103776,Batman Returns,https://www.imdb.com/title/tt0103776,1992,2h 6m,PG-13,7.1,336000,80000000,266941512,162924631,45687711,Tim Burton,"Bob Kane, Daniel Waters, Sam Hamm","Michael Keaton, Danny DeVito, Michelle Pfeiffer","Dark Fantasy, Superhero, Supernatural Fantasy, Action, Crime, Fantasy, Holiday","United States, United Kingdom","Stage 12, Universal Studios  100 Universal City Plaza, Universal City, California, USA","Warner Bros, PolyGram Filmed Entertainment",English,0,29,2
tt0104714,Lethal Weapon 3,https://www.imdb.com/title/tt0104714,1992,1h 58m,R,6.7,182000,35000000,321731527,144731527,33243086,Richard Donner,"Jeffrey Boam, Robert Mark Kamen, Shane Black","Mel Gibson, Danny Glover, Joe Pesci","Action, Crime, Thriller",United States,"Orlando, Florida, USA","Warner Bros, Silver Pictures",English,0,4,0
tt0105699,Unlawful Entry,https://www.imdb.com/title/tt0105699,1992,1h 51m,R,6.4,20000,,57138719,57138719,10067609,Jonathan Kaplan,"George Putnam, John Katchmer, Lewis Colick","Kurt Russell, Ray Liotta, Madeleine Stowe","Dark Comedy, Crime, Drama, Thriller","United States, Japan","546 Wilcox Avenue, Los Angeles, California, USA","Largo Entertainment, JVC Entertainment Networks","English, Spanish",0,0,0
tt0104573,Juice,https://www.imdb.com/title/tt0104573,1992,1h 35m,R,7,31000,5000000,20147225,20146880,8085915,Ernest R Dickerson,"Ernest R Dickerson, Gerard Brown","Omar Epps, Tupac Shakur, Jermaine Hopkins","Dark Comedy, Action, Crime, Drama, Thriller","United States, Canada, United Kingdom","New York City, New York, USA","Island World, Original Film","English, Spanish",0,0,0
tt0104812,Map of the Human Heart,https://www.imdb.com/title/tt0104812,1992,1h 49m,R,7,35000,13000000,2807843,2806881,81636,Vincent Ward,"Louis Nowra, Vincent Ward","Jason Scott Lee, Anne Parillaud, Patrick Bergin","Adventure, Drama, Romance, War","United Kingdom, France, Canada, Australia","Iqaluit, Nunavut, Canada","Australian Film Finance Corporation AFFC, Les Films Ariane, Map Films",English,0,8,0
tt0104905,Mom and Dad Save the World,https://www.imdb.com/title/tt0104905,1992,1h 28m,PG,5.4,53000,14000000,2034470,2034470,984627,Greg Beeman,"Chris Matheson, Ed Solomon","Teri Garr, Jeffrey Jones, Jon Lovitz","Adventure, Comedy, Family, SciFi",United States,"Vasquez Rocks Natural Area Park  10700 W Escondido Canyon Rd, Agua Dulce, California, USA","Home Box Office HBO, Cinema Plus, MercuryDouglas Films",English,0,0,0
tt0137142,Ostinato destino,https://www.imdb.com/title/tt0137142,1992,1h 33m,,4.7,316,,,,,Gianfranco Albano,"Francesco Costa, Antonio Nibby","Monica Bellucci, Alessandro Gassmann, Angela Finocchiaro",Comedy,Italy,"Piazza Garibaldi, Parma, EmiliaRomagna, Italy","San Francisco Film, Faso Film",Italian,0,0,0
tt0104115,Doctor Mordrid,https://www.imdb.com/title/tt0104115,1992,1h 14m,R,5.4,24000,2000000,,,,"Albert Band, Charles Band","Charles Band, C Courtney Joyner","Jeffrey Combs, Yvette Nipar, Jay Acovone","Dark Comedy, Dark Fantasy, Superhero, Action, Fantasy, Horror, SciFi, Thriller",United States,"Los Angeles, California, USA",Full Moon Entertainment,"English, Latin",0,0,0
tt0104873,Min store tjocke far,https://www.imdb.com/title/tt0104873,1992,1h 42m,,5.4,443,,,,,Kjellke Andersson,"Kjellke Andersson, Magnus Nilsson","Nick Brjlind, Rolf Lassgrd, Ann Petrn",Drama,"Sweden, Norway",,"MovieMakers, Omega Film  Television, Mefistofilm",Swedish,0,8,0
tt0104485,Illicit Behavior,https://www.imdb.com/title/tt0104485,1992,1h 41m,Unrated,5,395,,,,,Worth Keeter,"Jag Mundhra, Michel W Potts","Robert Davi, Joan Severance, Jack Scalia","Erotic Thriller, Action, Thriller",United States,"Griffith Observatory, 2800 E Observatory Rd, Los Angeles, California, USA","Amritraj Entertainment Inc, Prism Entertainment Corporation, Promark Entertainment Group",English,0,0,0
tt0105670,Twogether,https://www.imdb.com/title/tt0105670,1992,2h,R,4.6,250,,,,,Andrew Chiaramonte,Andrew Chiaramonte,"Nick Cassavetes, Brenda Bakke, Jeremy Piven","Comedy, Drama, Romance",United States,"Chaya Venice  110 Navy Street, Venice, California, USA",The Twogether Limited Partnership,English,0,0,0
tt0105185,Psy,https://www.imdb.com/title/tt0105185,1992,1h 44m,,7.6,57000,,,,,Wladyslaw Pasikowski,Wladyslaw Pasikowski,"Boguslaw Linda, Marek Kondrat, Cezary Pazura","Action, Crime, Drama, Thriller",Poland,"Academy of Fine Arts, Ldz, Ldzkie, Poland","Agencja Produkcji Filmowej, Studio Filmowe Zebra","Polish, English, German, Russian",0,0,0
tt0142241,Dragon Ball Z: Super Android 13!,https://www.imdb.com/title/tt0142241,1992,46m,TV-PG,7,82000,,18554927,,,Daisuke Nishio,"Akira Toriyama, Takao Koyama, Neil Bligh","Masako Nozawa, Toshio Furukawa, Mayumi Tanaka","Adult Animation, Anime, Action, Animation, SciFi",Japan,,"Bird Studios, Toei Animation, Toei Doga",Japanese,0,0,0
tt0203132,Evil Dead Trap 2,https://www.imdb.com/title/tt0203132,1992,1h 37m,,5.3,949,,,,,Iz Hashimoto,"Iz Hashimoto, Chiaki Konaka","Shoko Nakajima, Rie Kondoh, Shir Sano","Drama, Horror, Mystery, Thriller",Japan,Japan,Japan Home Video JHV,Japanese,0,0,0
tt0106944,Forbidden Love: The Unashamed Stories of Lesbian Lives,https://www.imdb.com/title/tt0106944,1992,1h 25m,,7.4,331,,,,,"Lynne Fernie, Aerlyn Weissman","Lynne Fernie, Aerlyn Weissman","Keely Moll, Stephanie Ozard, Ann Bannon",Documentary,Canada,"The Canadian Railway Museum, 110 SaintPierre Street, SaintConstant, Qubec, Canada","National Film Board of Canada NFB, Studio D","English, French",0,0,0
tt0107227,The Terrorism and the Kebab,https://www.imdb.com/title/tt0107227,1992,1h 45m,,7.7,35000,,,,,"Sherif Arafa, Sherif Arafa, Yehia Hassanein",Wahid Hamed,"Adel Emam, Youssra, Kamal ElShinnawi","Action, Comedy, Crime, Drama",Egypt,,,Arabic,0,0,0
tt0105408,The Silencer,https://www.imdb.com/title/tt0105408,1992,1h 32m,R,4,447,750000,,,,Amy Goldstein,"Amy Goldstein, Scott Kraft","Lynette Walden, Chris Mulkey, Paul Ganus","Action, Crime, Thriller",United States,"Southern California, California, USA",Crown International Pictures,English,0,0,0
tt0067541,Wake in Fright,https://www.imdb.com/title/tt0067541,1971,1h 49m,R,7.6,15000,800000,219472,50394,6761,Ted Kotcheff,"Evan Jones, Kenneth Cook, Ted Kotcheff","Donald Pleasence, Gary Bond, Chips Rafferty","Tragedy, Drama, Thriller",Australia,"Broken Hill, New South Wales, Australia",NLT Productions,English,0,0,0
tt0067741,Shaft,https://www.imdb.com/title/tt0067741,1971,1h 40m,R,6.6,22000,1125000,,,,Gordon Parks,"Ernest Tidyman, John DF Black","Richard Roundtree, Moses Gunn, Charles Cioffi","Action, Crime, Thriller",United States,"Greenwich Village, Manhattan, New York City, New York, USA","MetroGoldwynMayer MGM, Shaft Productions",English,0,6,0
